              24.324240,45.143350,578.00
              24.324570,45.143770,580.00
              24.323860,45.144210,581.00
              24.323850,45.144390,577.00
              24.324060,45.144600,571.00
              24.324290,45.144870,564.00
              24.325220,45.144920,564.00
              24.325600,45.144860,565.00
              24.326420,45.144810,567.00
              24.326850,45.144680,569.00
              24.327410,45.145040,575.00
              24.328030,45.145730,576.00
              24.328430,45.146000,575.00
              24.328650,45.146120,575.00
              24.329320,45.146640,576.00
              24.329410,45.146990,574.00
              24.329600,45.147220,572.00
              24.329630,45.147570,569.00
              24.329590,45.147680,569.00
              24.329650,45.147850,569.00
              24.329900,45.148090,569.00
              24.330890,45.148670,570.00
              24.330920,45.148700,570.00
              24.330970,45.148900,571.00
              24.330730,45.149150,572.00
              24.330720,45.149200,572.00
              24.330450,45.149340,573.00
              24.330260,45.149450,574.00
              24.329890,45.149530,575.00
              24.329830,45.149580,576.00
              24.329540,45.149610,577.00
              24.329220,45.149720,578.00
              24.329190,45.149740,579.00
              24.329130,45.150220,582.00
              24.329300,45.150530,584.00
              24.329250,45.150810,586.00
              24.329240,45.151010,586.00
              24.329210,45.151160,586.00
              24.329240,45.151300,587.00
              24.328550,45.151300,588.00
              24.327690,45.151320,592.00
              24.327330,45.151070,592.00
              24.327120,45.151000,590.00
              24.326800,45.150530,585.00
              24.326810,45.149630,581.00
              24.326830,45.149530,581.00
              24.326060,45.149740,590.00
              24.324770,45.149990,604.00
              24.324250,45.150050,609.00
              24.324050,45.150120,611.00
              24.323440,45.150380,617.00
              24.323080,45.150340,619.00
              24.322240,45.150280,623.00
              24.322170,45.150320,623.00
              24.321690,45.150460,627.00
              24.320900,45.150570,632.00
              24.320290,45.150800,638.00
              24.319750,45.150900,642.00
              24.319050,45.150960,649.00
              24.318740,45.151040,652.00
              24.318220,45.151340,655.00
              24.317530,45.151420,656.00
              24.316930,45.151240,657.00
              24.316480,45.151100,657.00
              24.316270,45.151050,657.00
              24.315560,45.151150,657.00
              24.315240,45.151250,657.00
              24.315200,45.151230,657.00
              24.315010,45.151380,657.00
              24.314260,45.151730,648.00
              24.314050,45.151740,646.00
              24.314000,45.152130,640.00
              24.314380,45.152330,634.00
              24.315150,45.152500,626.00
              24.315760,45.152780,621.00
              24.316280,45.153010,608.00
              24.316450,45.153340,597.00
              24.316590,45.153530,591.00
              24.316840,45.153670,589.00
              24.317200,45.153700,587.00
              24.317410,45.153670,586.00
              24.317680,45.153750,585.00
              24.318140,45.154040,578.00
              24.318610,45.154370,571.00
              24.318880,45.154570,570.00
              24.319020,45.154650,570.00
              24.319440,45.155200,567.00
              24.319620,45.155630,566.00
              24.319820,45.155840,566.00
              24.320120,45.156000,566.00
              24.320840,45.156260,566.00
              24.321430,45.156380,562.00
              24.322020,45.156440,557.00
              24.323510,45.156840,552.00
              24.324920,45.157300,537.00
              24.325570,45.157550,528.00
              24.325940,45.157600,527.00
              24.326270,45.157840,527.00
              24.326120,45.158130,527.00
              24.326180,45.158250,526.00
              24.326580,45.158430,521.00
              24.328140,45.158750,505.00
              24.328600,45.158890,501.00
              24.329010,45.159190,497.00
              24.329010,45.159570,493.00
              24.328960,45.159630,492.00
              24.328520,45.160030,487.00
              24.328340,45.160310,484.00
              24.328320,45.160590,480.00
              24.328470,45.160800,477.00
              24.328950,45.161130,472.00
              24.329760,45.161330,473.00
              24.330080,45.161360,473.00
              24.330580,45.161360,465.00
              24.330910,45.161310,459.00
              24.331120,45.161440,454.00
              24.331240,45.161840,450.00
              24.331580,45.162130,447.00
              24.332230,45.162230,440.00
              24.332570,45.162440,432.00
              24.333690,45.162810,420.00
              24.334440,45.163160,416.00
              24.335140,45.163550,412.00
              24.336190,45.163780,406.00
              24.336650,45.163690,404.00
              24.336730,45.163600,404.00
              24.336880,45.163520,403.00
              24.337370,45.163690,401.00
              24.337940,45.164150,395.00
              24.338230,45.164420,391.00
              24.338330,45.164600,389.00
              24.338730,45.165160,381.00
              24.338800,45.165320,380.00
              24.339110,45.165620,377.00
              24.339590,45.165990,372.00
              24.339860,45.166350,367.00
              24.340630,45.166810,359.00
              24.341210,45.167060,355.00
              24.341630,45.167460,352.00
              24.341970,45.167650,351.00
              24.342480,45.168000,348.00
              24.342810,45.168140,346.00
              24.343030,45.168250,345.00
              24.343410,45.168400,343.00
              24.343770,45.168600,341.00
              24.344320,45.168840,338.00
              24.344540,45.168880,338.00
              24.344760,45.168950,337.00
              24.345440,45.169410,335.00
              24.345690,45.169620,334.00
              24.345960,45.170130,330.00
              24.346800,45.170710,309.00
              24.346950,45.171050,314.00
              24.346850,45.171070,316.00
              24.346610,45.171160,319.00
              24.346330,45.171530,324.00
              24.346170,45.171660,324.00
              24.345260,45.172480,328.00
              24.345170,45.172770,329.00
              24.345180,45.172930,330.00
              24.345060,45.173080,332.00
              24.344880,45.173120,334.00
              24.344600,45.173160,337.00
              24.343770,45.173410,343.00
              24.343650,45.173460,344.00
              24.343070,45.173590,345.00
              24.342290,45.173940,353.00
              24.342200,45.174110,355.00
              24.342030,45.174220,358.00
              24.341830,45.174460,363.00
              24.341840,45.174530,365.00
              24.341490,45.174650,371.00
              24.341330,45.174940,377.00
              24.341400,45.175090,379.00
              24.341480,45.175700,386.00
              24.341440,45.176000,389.00
              24.341320,45.176220,391.00
              24.341170,45.176600,393.00
              24.341320,45.176870,394.00
              24.340320,45.176470,398.00
              24.339020,45.176350,411.00
              24.337950,45.176290,414.00
              24.337220,45.176390,413.00
              24.336740,45.176200,411.00
              24.336250,45.175900,411.00
              24.335560,45.175730,411.00
              24.333770,45.175650,417.00
              24.333280,45.175640,417.00
              24.332550,45.175480,416.00
              24.332440,45.175190,415.00
              24.332450,45.175060,415.00
              24.332430,45.174670,417.00
              24.332130,45.174500,418.00
              24.331270,45.174090,432.00
              24.331110,45.174030,436.00
              24.330520,45.173880,443.00
              24.329940,45.173910,446.00
              24.329490,45.173840,449.00
              24.329050,45.173580,458.00
              24.328710,45.173480,464.00
              24.327790,45.173250,464.00
              24.327600,45.173000,461.00
              24.327600,45.172650,460.00
              24.327330,45.172040,460.00
              24.326780,45.171650,462.00
              24.326490,45.171420,462.00
              24.326180,45.171230,465.00
              24.325810,45.170810,471.00
              24.325850,45.170690,472.00
              24.325630,45.170330,477.00
              24.325560,45.170270,478.00
              24.325250,45.170140,482.00
              24.325220,45.170150,482.00
              24.325270,45.170240,483.00
              24.324920,45.170360,485.00
              24.324780,45.170360,485.00
              24.324560,45.170270,486.00
              24.324490,45.169920,487.00
              24.324210,45.169860,487.00
              24.323910,45.170050,487.00
              24.323850,45.170270,487.00
              24.323840,45.170460,487.00
              24.323810,45.170680,488.00
              24.323860,45.170980,491.00
              24.323780,45.171410,496.00
              24.323690,45.171570,499.00
              24.323240,45.171830,506.00
              24.322660,45.171950,511.00
              24.322490,45.172010,510.00
              24.322380,45.172020,509.00
              24.322030,45.171850,507.00
              24.320550,45.171320,511.00
              24.320380,45.171210,512.00
              24.320310,45.171040,513.00
              24.319860,45.170310,518.00
              24.319430,45.169830,525.00
              24.318920,45.169130,532.00
              24.318430,45.167940,532.00
              24.318150,45.167550,535.00
              24.317940,45.167200,538.00
              24.317720,45.166940,541.00
              24.317470,45.166760,544.00
              24.316380,45.166430,548.00
              24.315370,45.165930,551.00
              24.315070,45.165530,552.00
              24.314970,45.165270,551.00
              24.315090,45.165040,549.00
              24.315430,45.164660,549.00
              24.315410,45.164160,553.00
              24.315460,45.163930,555.00
              24.315730,45.163470,560.00
              24.315770,45.163150,563.00
              24.315690,45.162960,564.00
              24.315280,45.162290,572.00
              24.315160,45.162160,573.00
              24.315000,45.161930,573.00
              24.314850,45.161600,573.00
              24.314600,45.161300,573.00
              24.314290,45.161070,574.00
              24.313950,45.160720,574.00
              24.313620,45.160510,577.00
              24.313450,45.160230,579.00
              24.313270,45.159980,580.00
              24.312970,45.159710,585.00
              24.312950,45.159670,586.00
              24.312720,45.159390,591.00
              24.312470,45.158740,599.00
              24.312050,45.158120,603.00
              24.311980,45.157830,603.00
              24.311740,45.157590,603.00
              24.311390,45.157460,604.00
              24.310840,45.157170,607.00
              24.310720,45.156830,610.00
              24.310460,45.156510,615.00
              24.310030,45.156140,620.00
              24.309760,45.155810,624.00
              24.309480,45.155680,627.00
              24.309370,45.155340,628.00
              24.309330,45.154900,626.00
              24.309340,45.154720,626.00
              24.309460,45.154560,625.00
              24.309580,45.154260,625.00
              24.309870,45.153000,630.00
              24.309540,45.152480,636.00
              24.309080,45.151860,642.00
              24.308860,45.151690,643.00
              24.308680,45.151740,644.00
              24.308090,45.151680,647.00
              24.307730,45.151670,650.00
              24.306530,45.151880,659.00
              24.306260,45.151990,661.00
              24.305940,45.152170,665.00
              24.305540,45.152190,665.00
              24.305350,45.152220,666.00
              24.305040,45.152370,667.00
              24.304740,45.152460,667.00
              24.304380,45.152520,667.00
              24.304040,45.152560,666.00
              24.303390,45.152560,665.00
              24.302830,45.152660,667.00
              24.302600,45.152630,667.00
              24.301930,45.152530,670.00
              24.301480,45.152350,672.00
              24.301420,45.152270,672.00
              24.301500,45.151960,672.00
              24.301550,45.151890,671.00
              24.301590,45.151810,671.00
              24.301610,45.151610,669.00
              24.301520,45.151610,668.00
              24.301380,45.151470,666.00
              24.301370,45.151250,664.00
              24.302090,45.150910,657.00
              24.302110,45.150880,657.00
              24.302240,45.150790,655.00
              24.302350,45.150760,654.00
              24.302390,45.150680,654.00
              24.302430,45.150410,651.00
              24.302450,45.150230,650.00
              24.302470,45.150200,649.00
              24.302590,45.150120,648.00
              24.302800,45.149940,646.00
              24.303180,45.149140,636.00
              24.303470,45.148910,633.00
              24.303620,45.148830,632.00
              24.303770,45.148760,631.00
              24.304180,45.148280,627.00
              24.304560,45.148070,627.00
              24.304770,45.147860,627.00
              24.305090,45.147800,625.00
              24.305690,45.147780,622.00
              24.305990,45.147660,620.00
              24.306260,45.147470,621.00
              24.306440,45.147270,622.00
              24.306710,45.147040,624.00
              24.306920,45.146830,626.00
              24.307020,45.146640,628.00
              24.306990,45.146480,631.00
              24.306910,45.146500,631.00
              24.307020,45.146450,633.00
              24.307010,45.146530,634.00
              24.307040,45.146440,635.00
              24.307210,45.146410,637.00
              24.307460,45.146310,637.00
              24.308190,45.145940,637.00
              24.308450,45.145870,636.00
              24.308750,45.145740,634.00
              24.309120,45.145660,632.00
              24.309330,45.145540,631.00
              24.309720,45.145430,630.00
              24.309990,45.145230,629.00
              24.310130,45.145060,629.00
              24.310170,45.144900,629.00
              24.310260,45.144750,627.00
              24.310300,45.144630,627.00
              24.310350,45.144560,626.00
              24.310420,45.144410,625.00
              24.310320,45.144170,623.00
              24.310120,45.144030,623.00
              24.310070,45.143960,623.00
              24.310010,45.143920,623.00
              24.310030,45.143880,623.00
              24.309730,45.143860,623.00
              24.309420,45.143960,623.00
              24.309430,45.143880,623.00
              24.309330,45.143820,623.00
              24.309320,45.143800,623.00
              24.309370,45.143660,620.00
              24.309520,45.143520,616.00
              24.309640,45.143350,613.00
              24.309930,45.143130,607.00
              24.309970,45.143080,606.00
              24.309860,45.143020,603.00
              24.309850,45.142980,601.00
              24.309770,45.142940,599.00
              24.309760,45.143030,595.00
              24.309640,45.143090,591.00
              24.309550,45.143010,588.00
              24.309520,45.142940,585.00
              24.309430,45.142900,582.00
              24.309210,45.142700,572.00
              24.308970,45.142430,567.00
              24.308840,45.142320,565.00
              24.308850,45.142250,564.00
              24.309090,45.141990,560.00
              24.309150,45.141630,552.00
              24.309230,45.141460,548.00
              24.309250,45.141270,544.00
              24.309260,45.141320,543.00
              24.309280,45.141320,542.00
              24.309390,45.141200,539.00
              24.309410,45.141160,538.00
              24.309410,45.141080,536.00
              24.309450,45.141010,533.00
              24.309450,45.140900,530.00
              24.309490,45.140690,524.00
              24.309490,45.140560,520.00
              24.309540,45.140450,516.00
              24.309520,45.140350,513.00
              24.309470,45.140310,512.00
              24.309450,45.140260,511.00
              24.309480,45.140230,510.00
              24.309470,45.140150,508.00
              24.309490,45.140070,506.00
              24.309450,45.140020,505.00
              24.309450,45.139960,503.00
              24.309360,45.139830,500.00
              24.309300,45.139560,494.00
              24.309330,45.139460,492.00
              24.309380,45.139410,492.00
              24.309380,45.139360,492.00
              24.309590,45.138970,492.00
              24.309710,45.138830,492.00
              24.309930,45.138510,491.00
              24.309990,45.138340,490.00
              24.310020,45.138150,489.00
              24.310000,45.137970,487.00
              24.310100,45.137810,486.00
              24.310170,45.137490,485.00
              24.310320,45.137170,484.00
              24.310300,45.136820,483.00
              24.310330,45.136710,482.00
              24.310450,45.136730,482.00
              24.310440,45.136570,481.00
              24.310580,45.136420,479.00
              24.310720,45.136410,479.00
              24.310940,45.136420,478.00
              24.311010,45.136450,478.00
              24.311070,45.136400,478.00
              24.311100,45.136300,478.00
              24.311170,45.136240,478.00
              24.311210,45.136230,478.00
              24.311460,45.136070,478.00
              24.311800,45.135940,478.00
              24.311870,45.135970,478.00
              24.312050,45.136030,482.00
              24.312060,45.136000,483.00
              24.312090,45.136110,487.00
              24.312060,45.136140,488.00
              24.312080,45.136200,490.00
              24.312060,45.136270,492.00
              24.312160,45.136440,498.00
              24.312240,45.136510,501.00
              24.312390,45.136540,504.00
              24.312680,45.136730,508.00
              24.312870,45.136880,510.00
              24.313140,45.136950,511.00
              24.313350,45.137060,513.00
              24.313440,45.137160,513.00
              24.313680,45.137340,512.00
              24.314300,45.137440,510.00
              24.314630,45.137580,509.00
              24.314860,45.137730,512.00
              24.315120,45.138060,515.00
              24.315190,45.138310,517.00
              24.315190,45.138590,517.00
              24.315250,45.139210,516.00
              24.315290,45.139500,513.00
              24.315490,45.139440,512.00
              24.315640,45.139330,510.00
              24.315790,45.139280,509.00
              24.315960,45.139180,507.00
              24.315960,45.139140,507.00
              24.316020,45.139120,507.00
              24.316030,45.139150,507.00
              24.316110,45.139130,506.00
              24.316030,45.138730,503.00
              24.315930,45.138040,500.00
              24.315970,45.138040,500.00
              24.316000,45.137970,499.00
              24.316000,45.137570,497.00
              24.315840,45.137340,497.00
              24.315530,45.136430,491.00
              24.315530,45.136210,487.00
              24.315570,45.136100,486.00
              24.315540,45.135880,482.00
              24.315380,45.135580,481.00
              24.315370,45.135530,481.00
              24.315280,45.135360,480.00
              24.315380,45.135530,480.00
              24.315220,45.135320,479.00
              24.315050,45.135160,477.00
              24.314590,45.134570,468.00
              24.314560,45.134480,466.00
              24.314620,45.134410,464.00
              24.314850,45.134290,460.00
              24.315160,45.134220,455.00
              24.315330,45.134080,451.00
              24.315420,45.133870,449.00
              24.315610,45.133820,449.00
              24.315850,45.133980,449.00
              24.315990,45.134020,449.00
              24.316580,45.134130,449.00
              24.316730,45.134140,450.00
              24.317120,45.134000,451.00
              24.317350,45.133670,453.00
              24.317420,45.133650,453.00
              24.317860,45.134070,455.00
              24.318100,45.134330,457.00
              24.318270,45.134450,458.00
              24.318720,45.134360,460.00
              24.319170,45.134270,462.00
              24.319610,45.134240,464.00
              24.320050,45.134160,465.00
              24.320610,45.134170,467.00
              24.321310,45.134360,470.00
              24.321760,45.134410,472.00
              24.322100,45.134450,473.00
              24.322430,45.134460,474.00
              24.322700,45.134520,476.00
              24.322810,45.134570,476.00
              24.322990,45.134690,477.00
              24.323000,45.134680,477.00
              24.323170,45.134700,478.00
              24.323460,45.134690,479.00
              24.323750,45.134590,480.00
              24.324070,45.134430,482.00
              24.324300,45.134360,482.00
              24.324660,45.134300,482.00
              24.325000,45.134230,482.00
              24.325360,45.134170,480.00
              24.325660,45.134070,476.00
              24.325690,45.133750,470.00
              24.325640,45.133770,469.00
              24.325640,45.133660,467.00
              24.325570,45.133350,463.00
              24.325480,45.133210,462.00
              24.325330,45.133130,460.00
              24.325060,45.133040,458.00
              24.324680,45.132870,454.00
              24.324580,45.132710,452.00
              24.324630,45.132620,450.00
              24.324850,45.132400,446.00
              24.324980,45.132210,443.00
              24.324910,45.131970,441.00
              24.324790,45.131900,440.00
              24.324540,45.131810,439.00
              24.324060,45.131750,437.00
              24.323530,45.131990,432.00
              24.323360,45.132050,430.00
              24.322920,45.132080,427.00
              24.322810,45.132000,425.00
              24.322830,45.131840,423.00
              24.322930,45.131650,420.00
              24.323050,45.131270,415.00
              24.323120,45.130880,411.00
              24.323320,45.130150,405.00
              24.323310,45.130060,404.00
              24.323290,45.130030,404.00
              24.323340,45.130000,403.00
              24.323320,45.130020,403.00
              24.323200,45.129970,402.00
              24.323080,45.129880,401.00
              24.322830,45.129590,398.00
              24.322630,45.129340,395.00
              24.322490,45.129110,393.00
              24.322110,45.128620,388.00
              24.322000,45.128380,386.00
              24.321950,45.127760,380.00
              24.321900,45.127550,379.00
              24.321640,45.126790,370.00
              24.321600,45.126570,368.00
              24.321490,45.126310,364.00
              24.320820,45.124980,353.00
              24.320760,45.124890,352.00
              24.320610,45.124590,350.00
              24.320030,45.123700,340.00
              24.319770,45.123250,340.00
              24.319720,45.123090,340.00
              24.319660,45.122450,345.00
              24.319770,45.122420,346.00
              24.319890,45.122370,347.00
              24.320040,45.122200,350.00
              24.320090,45.122040,352.00
              24.320310,45.121640,359.00
              24.320370,45.121460,362.00
              24.320340,45.121300,365.00
              24.320360,45.121180,366.00
              24.320450,45.121060,367.00
              24.320640,45.120910,369.00
              24.320680,45.120810,370.00
              24.320660,45.120800,370.00
              24.320470,45.120340,375.00
              24.320320,45.120160,379.00
              24.320350,45.120060,381.00
              24.320580,45.120020,385.00
              24.321140,45.120220,395.00
              24.321160,45.120250,396.00
              24.321230,45.120250,398.00
              24.321380,45.120350,402.00
              24.321620,45.120480,409.00
              24.321750,45.120520,412.00
              24.321850,45.120510,414.00
              24.322040,45.120530,418.00
              24.322130,45.120510,420.00
              24.322190,45.120440,422.00
              24.322260,45.120400,424.00
              24.322400,45.120290,428.00
              24.322560,45.120090,435.00
              24.322650,45.120030,437.00
              24.322980,45.119850,444.00
              24.323100,45.119810,445.00
              24.323230,45.119830,445.00
              24.323360,45.119910,446.00
              24.323460,45.120020,447.00
              24.323880,45.120320,450.00
              24.324060,45.120530,450.00
              24.324160,45.120710,450.00
              24.324130,45.120720,450.00
              24.324010,45.120850,450.00
              24.323940,45.120960,450.00
              24.323930,45.121080,450.00
              24.323970,45.121240,450.00
              24.323970,45.121380,449.00
              24.324020,45.121540,449.00
              24.324110,45.121710,448.00
              24.324190,45.121920,448.00
              24.324390,45.122160,451.00
              24.324560,45.122460,455.00
              24.324610,45.122600,456.00
              24.324720,45.122840,458.00
              24.324880,45.123050,457.00
              24.325550,45.123620,454.00
              24.325790,45.123770,453.00
              24.326250,45.124130,452.00
              24.326470,45.124290,453.00
              24.326520,45.124390,454.00
              24.326520,45.124570,456.00
              24.326580,45.124720,457.00
              24.326720,45.124980,459.00
              24.326790,45.125150,458.00
              24.327080,45.125490,456.00
              24.327110,45.125700,455.00
              24.327100,45.125820,455.00
              24.327120,45.125870,455.00
              24.327230,45.125920,455.00
              24.327330,45.125960,455.00
              24.327440,45.125910,456.00
              24.327520,45.125920,456.00
              24.327560,45.125720,457.00
              24.327790,45.125630,457.00
              24.327820,45.125590,457.00
              24.327810,45.125540,458.00
              24.328080,45.125400,462.00
              24.327970,45.125510,464.00
              24.327880,45.125720,468.00
              24.327930,45.125750,469.00
              24.327890,45.125800,470.00
              24.327950,45.125980,473.00
              24.328030,45.126130,477.00
              24.328060,45.126220,480.00
              24.328100,45.126230,480.00
              24.328150,45.126360,484.00
              24.328190,45.126410,485.00
              24.328180,45.126500,488.00
              24.328260,45.126660,492.00
              24.328350,45.126700,494.00
              24.328570,45.126760,496.00
              24.328750,45.126890,496.00
              24.328830,45.126920,496.00
              24.329110,45.126710,495.00
              24.329150,45.126650,495.00
              24.329180,45.126630,495.00
              24.329200,45.126570,495.00
              24.329250,45.126520,495.00
              24.329300,45.126400,495.00
              24.329190,45.126320,495.00
              24.329120,45.126280,495.00
              24.329120,45.126260,495.00
              24.329100,45.126260,495.00
              24.329140,45.125860,496.00
              24.329200,45.125680,496.00
              24.329470,45.125480,496.00
              24.330810,45.124930,488.00
              24.331000,45.124890,485.00
              24.331280,45.124900,481.00
              24.331470,45.124930,479.00
              24.331800,45.124880,479.00
              24.332010,45.124800,479.00
              24.332340,45.124740,479.00
              24.332630,45.124610,479.00
              24.332700,45.124500,478.00
              24.332920,45.124310,477.00
              24.333140,45.124240,476.00
              24.333370,45.124230,475.00
              24.333640,45.124290,474.00
              24.333730,45.124320,474.00
              24.334080,45.124370,475.00
              24.334270,45.124470,476.00
              24.334200,45.124520,476.00
              24.334460,45.124500,477.00
              24.334420,45.124500,477.00
              24.334470,45.124560,477.00
              24.334560,45.124610,478.00
              24.334820,45.124660,478.00
              24.334880,45.124700,478.00
              24.335210,45.124860,478.00
              24.335580,45.124800,478.00
              24.335790,45.124690,477.00
              24.335960,45.124680,476.00
              24.336120,45.124700,475.00
              24.336420,45.124850,473.00
              24.336780,45.124880,471.00
              24.337110,45.124820,472.00
              24.337680,45.124470,477.00
              24.338000,45.124370,479.00
              24.338300,45.124340,480.00
              24.338640,45.124260,481.00
              24.339060,45.124240,482.00
              24.339410,45.124250,484.00
              24.339790,45.124280,486.00
              24.340060,45.124340,488.00
              24.340120,45.124340,488.00
              24.340450,45.124270,488.00
              24.340920,45.124210,483.00
              24.340800,45.124190,481.00
              24.340840,45.124240,480.00
              24.340800,45.124280,480.00
              24.340890,45.124230,478.00
              24.340780,45.124090,476.00
              24.340700,45.123960,473.00
              24.340660,45.123920,472.00
              24.340520,45.123840,471.00
              24.340350,45.123710,468.00
              24.340270,45.123700,467.00
              24.340220,45.123660,466.00
              24.340100,45.123630,465.00
              24.340140,45.123580,464.00
              24.340320,45.123480,461.00
              24.340210,45.123430,460.00
              24.340130,45.123350,458.00
              24.340050,45.123300,456.00
              24.340040,45.123270,455.00
              24.339900,45.123290,453.00
              24.339680,45.123260,450.00
              24.339500,45.123200,447.00
              24.339290,45.123020,443.00
              24.339270,45.122940,443.00
              24.339310,45.122970,443.00
              24.339380,45.122960,443.00
              24.339320,45.122960,443.00
              24.339310,45.122950,443.00
              24.339310,45.122960,443.00
              24.339220,45.122990,443.00
              24.339110,45.123000,444.00
              24.339030,45.122960,444.00
              24.338960,45.122870,444.00
              24.338900,45.122750,445.00
              24.338950,45.122540,445.00
              24.339010,45.122430,444.00
              24.339060,45.122090,437.00
              24.339170,45.121940,434.00
              24.339230,45.121890,433.00
              24.339370,45.121830,431.00
              24.339490,45.121710,429.00
              24.339540,45.121460,426.00
              24.339520,45.121270,424.00
              24.339550,45.121040,421.00
              24.339640,45.120750,419.00
              24.339650,45.120630,418.00
              24.339640,45.120520,418.00
              24.339230,45.120070,416.00
              24.339170,45.119840,416.00
              24.339200,45.119620,416.00
              24.339150,45.119360,416.00
              24.339200,45.119110,415.00
              24.339730,45.118760,408.00
              24.340010,45.118610,405.00
              24.340010,45.118450,403.00
              24.339850,45.118220,400.00
              24.339810,45.118190,400.00
              24.339530,45.118030,397.00
              24.339460,45.117960,396.00
              24.339380,45.117850,394.00
              24.339140,45.117760,394.00
              24.338880,45.117600,394.00
              24.338750,45.117470,394.00
              24.338530,45.117330,394.00
              24.338390,45.117290,394.00
              24.338200,45.117290,395.00
              24.338280,45.117270,396.00
              24.338370,45.117270,396.00
              24.338520,45.117280,397.00
              24.338690,45.117340,398.00
              24.338850,45.117380,398.00
              24.339050,45.117330,399.00
              24.339170,45.117320,400.00
              24.339280,45.117350,400.00
              24.339450,45.117340,400.00
              24.339570,45.117370,400.00
              24.339640,45.117350,400.00
              24.339940,45.117340,400.00
              24.340450,45.117360,400.00
